,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-E2-A15M-01A,0.005,0.009,0.040,0.003,0.024,0.019,0.384,0.056,0.139,0.193,0.021,0.104,0.003,0.000,0.000,0.000
TCGA-A8-A08I-01A,0.026,0.000,0.014,0.047,0.038,0.000,0.580,0.044,0.013,0.049,0.002,0.181,0.003,0.001,0.001,0.000
TCGA-AC-A2FF-01A,0.021,0.006,0.018,0.002,0.025,0.006,0.332,0.049,0.131,0.314,0.039,0.049,0.009,0.000,0.000,0.000
TCGA-E2-A1L6-01A,0.000,0.000,0.005,0.001,0.000,0.000,0.656,0.029,0.065,0.180,0.021,0.038,0.003,0.000,0.000,0.000
TCGA-A7-A13E-01B,0.023,0.041,0.035,0.007,0.009,0.074,0.490,0.057,0.039,0.158,0.018,0.040,0.003,0.000,0.001,0.004
TCGA-AR-A24S-01A,0.000,0.000,0.036,0.001,0.000,0.001,0.466,0.042,0.050,0.221,0.019,0.156,0.007,0.000,0.000,0.000
TCGA-E2-A155-01A,0.003,0.000,0.001,0.009,0.000,0.000,0.898,0.013,0.016,0.033,0.000,0.011,0.015,0.000,0.000,0.000
TCGA-C8-A12M-01A,0.008,0.000,0.010,0.013,0.006,0.000,0.838,0.004,0.064,0.018,0.027,0.010,0.003,0.000,0.000,0.000
TCGA-E2-A14W-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.892,0.000,0.006,0.076,0.001,0.020,0.005,0.000,0.000,0.000
TCGA-B6-A0RQ-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.762,0.019,0.068,0.103,0.029,0.014,0.003,0.000,0.000,0.000
TCGA-EW-A1IW-01A,0.000,0.003,0.012,0.002,0.012,0.000,0.659,0.031,0.054,0.153,0.029,0.042,0.002,0.000,0.000,0.000
TCGA-A1-A0SM-01A,0.000,0.000,0.001,0.006,0.000,0.000,0.644,0.016,0.036,0.216,0.004,0.074,0.002,0.000,0.001,0.000
TCGA-E9-A1R6-01A,0.000,0.000,0.001,0.008,0.000,0.000,0.829,0.003,0.025,0.079,0.008,0.037,0.010,0.000,0.000,0.000
TCGA-A2-A0CQ-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.753,0.017,0.027,0.078,0.011,0.109,0.002,0.000,0.000,0.000
TCGA-OL-A5D7-01A,0.016,0.019,0.015,0.016,0.038,0.000,0.727,0.040,0.013,0.033,0.002,0.078,0.001,0.000,0.000,0.000
TCGA-D8-A143-01A,0.025,0.000,0.019,0.005,0.011,0.000,0.785,0.015,0.038,0.070,0.009,0.021,0.000,0.000,0.000,0.000
TCGA-C8-A138-01A,0.011,0.000,0.007,0.019,0.031,0.000,0.526,0.030,0.042,0.204,0.036,0.086,0.009,0.000,0.000,0.000
TCGA-E2-A14Q-01A,0.002,0.000,0.014,0.007,0.012,0.003,0.724,0.021,0.056,0.122,0.022,0.013,0.003,0.000,0.000,0.000
TCGA-A2-A0YL-01A,0.001,0.000,0.010,0.004,0.020,0.004,0.544,0.034,0.078,0.245,0.023,0.033,0.004,0.000,0.000,0.000
TCGA-PL-A8LY-01A,0.001,0.000,0.002,0.000,0.004,0.000,0.844,0.027,0.038,0.044,0.022,0.016,0.000,0.001,0.000,0.000
TCGA-GM-A2DK-01A,0.002,0.000,0.002,0.004,0.000,0.000,0.591,0.013,0.130,0.126,0.042,0.079,0.009,0.000,0.000,0.000
TCGA-B6-A0RO-01A,0.009,0.000,0.002,0.001,0.007,0.000,0.844,0.007,0.031,0.056,0.009,0.033,0.001,0.000,0.000,0.000
TCGA-D8-A142-01A,0.026,0.000,0.007,0.000,0.012,0.000,0.549,0.023,0.050,0.255,0.013,0.064,0.001,0.000,0.000,0.000
TCGA-C8-A8HP-01A,0.041,0.000,0.014,0.016,0.023,0.000,0.620,0.033,0.024,0.086,0.033,0.107,0.001,0.001,0.001,0.000
TCGA-E9-A24A-01A,0.000,0.000,0.012,0.000,0.001,0.003,0.487,0.017,0.076,0.204,0.009,0.187,0.004,0.000,0.000,0.000
TCGA-AO-A0JE-01A,0.016,0.000,0.023,0.007,0.035,0.000,0.477,0.035,0.043,0.268,0.004,0.088,0.001,0.000,0.000,0.000
TCGA-AR-A1AU-01A,0.007,0.000,0.004,0.006,0.000,0.000,0.691,0.010,0.055,0.161,0.033,0.028,0.003,0.000,0.000,0.000
TCGA-E9-A1QZ-01A,0.006,0.027,0.022,0.008,0.027,0.005,0.544,0.053,0.088,0.126,0.034,0.046,0.013,0.000,0.000,0.000
TCGA-AR-A1AQ-01A,0.068,0.008,0.040,0.023,0.008,0.001,0.592,0.048,0.021,0.112,0.007,0.072,0.000,0.000,0.000,0.000
TCGA-A2-A25A-01A,0.005,0.000,0.007,0.003,0.022,0.004,0.342,0.039,0.210,0.258,0.050,0.053,0.006,0.000,0.000,0.000
TCGA-E2-A10E-01A,0.002,0.000,0.007,0.010,0.009,0.000,0.733,0.027,0.038,0.132,0.011,0.030,0.001,0.000,0.000,0.000
TCGA-C8-A3M7-01A,0.029,0.000,0.003,0.000,0.014,0.000,0.453,0.014,0.216,0.127,0.107,0.030,0.006,0.000,0.000,0.000
TCGA-AQ-A1H3-01A,0.004,0.002,0.014,0.003,0.015,0.005,0.585,0.036,0.080,0.189,0.037,0.028,0.001,0.000,0.000,0.000
TCGA-E9-A247-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.879,0.007,0.020,0.067,0.011,0.008,0.004,0.000,0.000,0.000
TCGA-AN-A0FF-01A,0.007,0.000,0.013,0.003,0.016,0.001,0.615,0.026,0.072,0.121,0.018,0.098,0.010,0.000,0.000,0.000
TCGA-A2-A0YH-01A,0.014,0.000,0.032,0.017,0.012,0.001,0.551,0.000,0.024,0.158,0.007,0.164,0.019,0.000,0.000,0.001
TCGA-E9-A1RH-01A,0.006,0.000,0.001,0.023,0.000,0.000,0.720,0.000,0.013,0.179,0.001,0.054,0.002,0.000,0.000,0.000
TCGA-AR-A2LE-01A,0.000,0.000,0.000,0.000,0.002,0.010,0.834,0.024,0.051,0.039,0.021,0.017,0.003,0.000,0.000,0.000
TCGA-E9-A1N3-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.899,0.000,0.036,0.030,0.014,0.018,0.000,0.000,0.000,0.000
TCGA-MS-A51U-01A,0.014,0.000,0.007,0.006,0.018,0.004,0.508,0.029,0.049,0.301,0.023,0.040,0.001,0.000,0.000,0.000
TCGA-A8-A07F-01A,0.000,0.000,0.013,0.000,0.020,0.001,0.648,0.020,0.041,0.166,0.011,0.075,0.005,0.000,0.000,0.000
TCGA-A8-A08A-01A,0.000,0.000,0.012,0.000,0.005,0.000,0.648,0.048,0.025,0.134,0.003,0.121,0.003,0.000,0.000,0.000
TCGA-D8-A1JE-01A,0.000,0.000,0.006,0.007,0.001,0.000,0.502,0.000,0.036,0.312,0.000,0.111,0.024,0.000,0.000,0.000
TCGA-LL-A6FR-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.746,0.000,0.014,0.210,0.001,0.023,0.002,0.000,0.002,0.000
TCGA-E9-A22D-01A,0.009,0.001,0.030,0.081,0.065,0.000,0.531,0.056,0.022,0.087,0.002,0.108,0.008,0.001,0.000,0.000
TCGA-A2-A0SX-01A,0.023,0.018,0.043,0.002,0.038,0.003,0.502,0.055,0.038,0.204,0.008,0.064,0.000,0.000,0.000,0.000
TCGA-EW-A1PH-01A,0.012,0.000,0.004,0.000,0.011,0.000,0.859,0.014,0.016,0.070,0.002,0.011,0.000,0.000,0.000,0.000
TCGA-AN-A0FK-01A,0.005,0.000,0.000,0.004,0.000,0.000,0.800,0.000,0.035,0.084,0.028,0.035,0.008,0.000,0.000,0.000
TCGA-A2-A0CX-01A,0.000,0.000,0.015,0.011,0.006,0.000,0.642,0.010,0.029,0.181,0.004,0.097,0.003,0.000,0.000,0.000
TCGA-E2-A158-01A,0.002,0.001,0.005,0.001,0.000,0.000,0.922,0.011,0.021,0.020,0.011,0.005,0.000,0.000,0.000,0.000
TCGA-D8-A1X6-01A,0.000,0.000,0.002,0.000,0.001,0.000,0.803,0.001,0.023,0.043,0.002,0.100,0.024,0.000,0.000,0.000
TCGA-EW-A1P7-01A,0.021,0.134,0.042,0.002,0.045,0.010,0.290,0.090,0.080,0.208,0.022,0.052,0.001,0.001,0.000,0.000
TCGA-B6-A0IG-01A,0.014,0.000,0.003,0.008,0.004,0.000,0.806,0.011,0.020,0.119,0.006,0.007,0.001,0.000,0.000,0.000
TCGA-A7-A4SA-01A,0.004,0.000,0.017,0.009,0.033,0.008,0.542,0.047,0.045,0.196,0.017,0.064,0.016,0.000,0.000,0.000
TCGA-D8-A1JP-01A,0.000,0.000,0.008,0.000,0.020,0.000,0.512,0.031,0.051,0.275,0.010,0.090,0.002,0.000,0.000,0.000
TCGA-C8-A1HN-01A,0.000,0.000,0.001,0.002,0.003,0.000,0.822,0.000,0.022,0.073,0.011,0.060,0.005,0.000,0.000,0.000
TCGA-D8-A1XK-01A,0.010,0.000,0.004,0.024,0.001,0.000,0.814,0.001,0.013,0.060,0.000,0.071,0.000,0.000,0.000,0.000
TCGA-E9-A22A-01A,0.005,0.000,0.018,0.010,0.021,0.000,0.385,0.013,0.037,0.374,0.014,0.117,0.004,0.000,0.002,0.000
TCGA-AO-A12H-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.836,0.000,0.052,0.012,0.022,0.070,0.006,0.000,0.000,0.000
TCGA-D8-A1Y2-01A,0.012,0.007,0.013,0.005,0.030,0.002,0.371,0.000,0.038,0.265,0.003,0.248,0.004,0.000,0.001,0.000
TCGA-D8-A1XW-01A,0.001,0.000,0.023,0.000,0.000,0.000,0.524,0.034,0.092,0.098,0.026,0.202,0.000,0.000,0.000,0.000
TCGA-OL-A5RZ-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.933,0.013,0.018,0.012,0.006,0.013,0.000,0.000,0.000,0.000
TCGA-BH-A42V-01A,0.012,0.000,0.014,0.001,0.014,0.002,0.559,0.035,0.099,0.191,0.045,0.024,0.004,0.001,0.000,0.000
TCGA-BH-A0B7-01A,0.008,0.006,0.017,0.007,0.013,0.014,0.545,0.031,0.089,0.181,0.024,0.062,0.001,0.000,0.001,0.001
TCGA-C8-A1HO-01A,0.011,0.000,0.005,0.012,0.001,0.000,0.835,0.000,0.030,0.079,0.008,0.016,0.002,0.000,0.000,0.000
TCGA-A8-A09A-01A,0.003,0.000,0.006,0.004,0.016,0.000,0.639,0.019,0.046,0.202,0.018,0.046,0.001,0.000,0.000,0.000
TCGA-AO-A129-01A,0.021,0.016,0.019,0.013,0.015,0.000,0.673,0.047,0.029,0.106,0.010,0.049,0.000,0.001,0.000,0.000
TCGA-AO-A03O-01A,0.010,0.000,0.014,0.038,0.003,0.000,0.789,0.018,0.019,0.048,0.005,0.054,0.001,0.000,0.000,0.001
TCGA-E2-A10A-01A,0.001,0.000,0.001,0.010,0.000,0.000,0.720,0.004,0.042,0.177,0.006,0.040,0.000,0.000,0.000,0.000
TCGA-A8-A09E-01A,0.000,0.000,0.000,0.004,0.000,0.000,0.867,0.000,0.024,0.068,0.008,0.026,0.001,0.000,0.001,0.000
TCGA-AC-A3YJ-01A,0.000,0.000,0.003,0.000,0.003,0.000,0.758,0.008,0.046,0.049,0.018,0.114,0.001,0.000,0.000,0.000
TCGA-EW-A1IX-01A,0.004,0.000,0.016,0.000,0.003,0.001,0.420,0.039,0.066,0.363,0.023,0.058,0.007,0.000,0.000,0.000
TCGA-A8-A09N-01A,0.000,0.000,0.006,0.013,0.014,0.000,0.785,0.006,0.025,0.111,0.005,0.030,0.005,0.000,0.000,0.000
TCGA-AO-A0J6-01A,0.000,0.000,0.011,0.053,0.000,0.000,0.813,0.015,0.010,0.035,0.000,0.061,0.000,0.000,0.001,0.000
TCGA-AN-A0FJ-01A,0.000,0.000,0.007,0.001,0.007,0.000,0.800,0.021,0.052,0.088,0.012,0.011,0.000,0.000,0.000,0.000
TCGA-BH-A1ES-01A,0.000,0.000,0.010,0.000,0.000,0.000,0.756,0.010,0.031,0.181,0.001,0.010,0.000,0.000,0.000,0.000
TCGA-BH-A0E1-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.779,0.006,0.083,0.074,0.039,0.017,0.000,0.000,0.000,0.000
TCGA-4H-AAAK-01A,0.002,0.000,0.015,0.003,0.004,0.000,0.493,0.022,0.028,0.372,0.004,0.048,0.007,0.000,0.000,0.000
TCGA-EW-A6S9-01A,0.008,0.000,0.006,0.003,0.000,0.000,0.664,0.000,0.031,0.213,0.007,0.062,0.005,0.000,0.000,0.000
TCGA-D8-A1JM-01A,0.001,0.000,0.004,0.005,0.010,0.000,0.917,0.003,0.010,0.029,0.015,0.006,0.000,0.000,0.000,0.000
TCGA-A7-A4SF-01A,0.001,0.000,0.005,0.019,0.005,0.000,0.811,0.015,0.013,0.062,0.009,0.040,0.021,0.000,0.000,0.000
TCGA-A8-A08R-01A,0.020,0.002,0.031,0.001,0.022,0.000,0.634,0.021,0.042,0.132,0.008,0.087,0.000,0.000,0.000,0.000
TCGA-D8-A146-01A,0.010,0.007,0.008,0.002,0.008,0.001,0.482,0.033,0.066,0.283,0.021,0.068,0.011,0.000,0.000,0.000
TCGA-D8-A1X5-01A,0.013,0.000,0.003,0.010,0.000,0.000,0.660,0.000,0.015,0.145,0.006,0.143,0.005,0.000,0.001,0.000
TCGA-A2-A1FV-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.761,0.008,0.087,0.094,0.037,0.006,0.005,0.000,0.000,0.000
TCGA-A2-A0CK-01A,0.002,0.000,0.002,0.001,0.015,0.001,0.636,0.026,0.067,0.173,0.029,0.042,0.005,0.000,0.000,0.000
TCGA-E2-A1IL-01A,0.002,0.000,0.004,0.001,0.005,0.000,0.630,0.012,0.061,0.220,0.024,0.041,0.000,0.000,0.000,0.000
TCGA-B6-A0X7-01A,0.001,0.000,0.004,0.000,0.001,0.000,0.590,0.016,0.087,0.246,0.025,0.025,0.004,0.000,0.000,0.000
TCGA-B6-A2IU-01A,0.001,0.000,0.001,0.002,0.000,0.000,0.790,0.017,0.057,0.077,0.026,0.024,0.005,0.000,0.000,0.000
TCGA-B6-A0WS-01A,0.010,0.002,0.045,0.002,0.024,0.005,0.522,0.052,0.060,0.212,0.016,0.049,0.000,0.000,0.000,0.000
TCGA-E2-A1IO-01A,0.006,0.000,0.018,0.002,0.028,0.001,0.413,0.038,0.059,0.392,0.005,0.029,0.009,0.000,0.000,0.000
TCGA-AC-A5EH-01A,0.000,0.000,0.006,0.004,0.009,0.000,0.615,0.009,0.036,0.203,0.002,0.111,0.005,0.000,0.000,0.000
TCGA-AC-A3BB-01A,0.008,0.005,0.020,0.002,0.024,0.008,0.365,0.075,0.077,0.288,0.028,0.091,0.008,0.001,0.001,0.000
TCGA-AR-A0TQ-01A,0.016,0.000,0.022,0.025,0.020,0.001,0.700,0.027,0.050,0.070,0.012,0.052,0.003,0.000,0.000,0.000
TCGA-D8-A1JK-01A,0.017,0.000,0.016,0.038,0.000,0.000,0.575,0.014,0.044,0.148,0.009,0.139,0.000,0.000,0.001,0.000
TCGA-D8-A1X7-01A,0.001,0.000,0.005,0.005,0.000,0.000,0.723,0.005,0.060,0.134,0.021,0.041,0.003,0.000,0.000,0.000
TCGA-AO-A1KQ-01A,0.007,0.001,0.003,0.018,0.019,0.000,0.749,0.014,0.018,0.103,0.008,0.041,0.018,0.000,0.000,0.001
TCGA-PL-A8LX-01A,0.001,0.000,0.001,0.001,0.001,0.000,0.769,0.000,0.075,0.018,0.039,0.093,0.000,0.000,0.001,0.000
TCGA-AR-A2LH-01A,0.016,0.010,0.031,0.003,0.022,0.008,0.522,0.079,0.112,0.098,0.023,0.070,0.003,0.002,0.001,0.001
TCGA-BH-A0B8-01A,0.000,0.000,0.001,0.004,0.000,0.000,0.789,0.008,0.034,0.110,0.024,0.024,0.006,0.000,0.000,0.001
TCGA-A2-A3KD-01A,0.015,0.000,0.005,0.002,0.003,0.003,0.736,0.008,0.059,0.110,0.021,0.035,0.003,0.000,0.000,0.000
TCGA-A2-A0D4-01A,0.000,0.000,0.000,0.008,0.000,0.000,0.892,0.003,0.040,0.016,0.021,0.013,0.005,0.000,0.000,0.000
TCGA-D8-A27R-01A,0.012,0.000,0.002,0.012,0.022,0.000,0.679,0.013,0.043,0.113,0.016,0.074,0.014,0.000,0.000,0.000
TCGA-E2-A1IE-01A,0.000,0.000,0.000,0.005,0.000,0.000,0.848,0.002,0.058,0.048,0.025,0.012,0.001,0.000,0.000,0.000
TCGA-EW-A1J3-01A,0.000,0.000,0.001,0.007,0.000,0.000,0.834,0.020,0.022,0.063,0.012,0.036,0.005,0.000,0.000,0.000
TCGA-BH-A18Q-01A,0.010,0.000,0.004,0.018,0.000,0.000,0.736,0.050,0.062,0.074,0.017,0.029,0.000,0.001,0.000,0.000
TCGA-B6-A1KI-01A,0.000,0.000,0.003,0.000,0.002,0.000,0.619,0.008,0.105,0.199,0.036,0.018,0.009,0.000,0.000,0.000
TCGA-A7-A26G-01A,0.024,0.005,0.026,0.000,0.013,0.000,0.425,0.049,0.076,0.285,0.003,0.090,0.002,0.000,0.000,0.000
TCGA-AO-A03M-01B,0.014,0.001,0.028,0.033,0.023,0.000,0.683,0.040,0.036,0.067,0.009,0.061,0.003,0.000,0.000,0.000
TCGA-A2-A0CS-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.742,0.073,0.027,0.081,0.000,0.057,0.013,0.000,0.000,0.000
TCGA-C8-A12W-01A,0.037,0.000,0.005,0.006,0.003,0.000,0.599,0.003,0.035,0.213,0.002,0.083,0.012,0.000,0.000,0.000
TCGA-E2-A1IU-01A,0.013,0.007,0.004,0.007,0.003,0.000,0.750,0.016,0.056,0.081,0.010,0.035,0.016,0.000,0.000,0.000
TCGA-B6-A0I9-01A,0.016,0.000,0.002,0.008,0.009,0.000,0.823,0.007,0.020,0.054,0.002,0.058,0.001,0.000,0.000,0.000
TCGA-AO-A128-01A,0.013,0.001,0.046,0.145,0.012,0.000,0.429,0.044,0.021,0.053,0.000,0.233,0.000,0.001,0.001,0.000
TCGA-A7-A3J0-01A,0.000,0.000,0.019,0.000,0.015,0.000,0.814,0.012,0.036,0.016,0.034,0.053,0.000,0.000,0.000,0.000
TCGA-E9-A1NE-01A,0.012,0.017,0.025,0.038,0.057,0.001,0.478,0.067,0.071,0.137,0.013,0.072,0.009,0.001,0.000,0.001
TCGA-AC-A2FB-01A,0.008,0.016,0.045,0.004,0.049,0.009,0.470,0.128,0.080,0.114,0.026,0.038,0.010,0.000,0.001,0.001
TCGA-AR-A5QP-01A,0.015,0.000,0.007,0.000,0.011,0.001,0.591,0.031,0.051,0.230,0.018,0.045,0.000,0.000,0.001,0.000
TCGA-A2-A0T4-01A,0.003,0.000,0.007,0.006,0.013,0.000,0.495,0.035,0.076,0.254,0.027,0.073,0.011,0.000,0.000,0.000
TCGA-BH-A0BL-01A,0.007,0.006,0.034,0.012,0.008,0.000,0.403,0.054,0.076,0.282,0.032,0.085,0.000,0.001,0.000,0.000
TCGA-BH-A0HY-01A,0.001,0.000,0.003,0.007,0.001,0.000,0.737,0.011,0.034,0.169,0.014,0.022,0.000,0.000,0.000,0.000
TCGA-E9-A2JT-01A,0.016,0.278,0.081,0.014,0.080,0.032,0.160,0.055,0.101,0.098,0.027,0.053,0.001,0.002,0.001,0.000
TCGA-A7-A3IY-01A,0.000,0.000,0.004,0.000,0.001,0.000,0.601,0.018,0.060,0.135,0.026,0.154,0.001,0.000,0.000,0.000
TCGA-A8-A085-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.797,0.000,0.044,0.137,0.002,0.014,0.005,0.000,0.000,0.000
TCGA-AO-A12B-01A,0.009,0.000,0.002,0.001,0.000,0.000,0.866,0.000,0.027,0.043,0.034,0.018,0.000,0.000,0.000,0.000
TCGA-A8-A06Y-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.931,0.000,0.030,0.005,0.022,0.009,0.000,0.000,0.000,0.000
TCGA-A8-A09I-01A,0.005,0.000,0.002,0.048,0.000,0.000,0.711,0.000,0.012,0.100,0.001,0.113,0.004,0.000,0.001,0.003
TCGA-A8-A0A2-01A,0.010,0.000,0.004,0.013,0.009,0.000,0.628,0.025,0.039,0.184,0.004,0.075,0.007,0.000,0.000,0.000
TCGA-AC-A2FE-01A,0.006,0.000,0.025,0.004,0.039,0.011,0.424,0.059,0.066,0.219,0.024,0.117,0.002,0.000,0.002,0.001
TCGA-A7-A13D-01B,0.006,0.010,0.009,0.011,0.001,0.001,0.603,0.000,0.035,0.190,0.095,0.026,0.006,0.000,0.008,0.000
TCGA-A8-A08J-01A,0.010,0.000,0.003,0.003,0.012,0.000,0.698,0.000,0.029,0.140,0.006,0.097,0.001,0.000,0.001,0.000
TCGA-5T-A9QA-01A,0.001,0.000,0.001,0.007,0.000,0.000,0.931,0.000,0.016,0.001,0.011,0.030,0.000,0.000,0.000,0.000
TCGA-A1-A0SQ-01A,0.012,0.000,0.011,0.009,0.000,0.000,0.766,0.008,0.058,0.043,0.027,0.060,0.005,0.001,0.000,0.000
TCGA-AC-A3QP-01A,0.010,0.000,0.003,0.001,0.006,0.000,0.542,0.048,0.045,0.226,0.009,0.101,0.008,0.000,0.001,0.000
TCGA-D8-A1JB-01A,0.018,0.029,0.030,0.001,0.058,0.000,0.494,0.061,0.087,0.137,0.016,0.065,0.004,0.001,0.000,0.000
TCGA-BH-A18S-01A,0.000,0.000,0.000,0.000,0.005,0.000,0.858,0.000,0.031,0.032,0.012,0.059,0.002,0.000,0.000,0.000
TCGA-A2-A0CW-01A,0.000,0.000,0.001,0.022,0.007,0.000,0.818,0.019,0.026,0.051,0.011,0.042,0.002,0.000,0.000,0.000
TCGA-A8-A09K-01A,0.023,0.000,0.006,0.013,0.025,0.000,0.834,0.016,0.009,0.006,0.006,0.036,0.024,0.000,0.000,0.001
TCGA-E9-A22G-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.914,0.020,0.018,0.034,0.005,0.007,0.000,0.000,0.000,0.000
TCGA-E2-A573-01A,0.040,0.000,0.016,0.031,0.001,0.000,0.683,0.067,0.034,0.051,0.012,0.060,0.000,0.002,0.001,0.001
TCGA-AR-A0TP-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.900,0.005,0.031,0.029,0.019,0.014,0.000,0.000,0.000,0.000
TCGA-AO-A1KT-01A,0.000,0.000,0.006,0.007,0.000,0.000,0.619,0.001,0.030,0.257,0.001,0.070,0.005,0.000,0.001,0.000
TCGA-BH-A203-01A,0.008,0.000,0.014,0.002,0.032,0.000,0.715,0.028,0.016,0.104,0.008,0.069,0.000,0.000,0.000,0.000
TCGA-B6-A0RM-01A,0.000,0.000,0.004,0.001,0.008,0.001,0.839,0.008,0.018,0.062,0.024,0.016,0.021,0.000,0.000,0.000
